device_id,timestamp,ax,ay,az,azimuth,pitch,roll,lat,lon,speed
bike_v1,1.76351E+12,-0.05028,4.7908,8.75081,-89.34281,-28.69894,-0.32919,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.06704,4.61602,7.95593,-89.08177,-30.12137,-0.48277,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.26815,4.03423,7.28795,-85.83701,-28.95021,-2.10717,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.18435,5.49948,8.18578,-87.81973,-33.88782,-1.29015,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.06464,5.32231,8.41801,-89.21965,-32.30246,-0.43998,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.01915,3.84509,7.57765,-89.69158,-26.9043,-0.14482,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.04788,4.63996,9.77074,-89.36668,-25.40201,-0.28079,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.91937,5.70538,7.39808,-79.28228,-37.42722,-7.08393,22.60114,88.43176,0
bike_v1,1.76351E+12,0.3304,3.99832,10.03889,-94.96337,-21.70589,1.88504,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.43574,3.73256,6.07648,-82.5801,-31.49539,-4.10166,22.60114,88.43176,0
bike_v1,1.76351E+12,0.33998,3.18908,5.91847,-96.63155,-28.27795,3.28765,22.60114,88.43176,0
bike_v1,1.76351E+12,0.60813,2.74136,7.46033,-103.04394,-20.11493,4.66015,22.60114,88.43176,0
bike_v1,1.76351E+12,0.37828,3.50272,6.72292,-96.68356,-27.48294,3.22051,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.26576,4.83389,4.34787,-85.83022,-47.97691,-3.49776,22.60114,88.43176,0
bike_v1,1.76351E+12,0.01197,6.34224,6.19619,-90.13888,-45.6673,0.11069,22.60114,88.43176,0
bike_v1,1.76351E+12,-1.06781,7.28077,5.67186,-78.3245,-51.59595,-10.662,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.05986,5.09486,4.43406,-89.0951,-48.96434,-0.77338,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.29209,6.27999,8.16902,-86.87711,-37.53386,-2.0478,22.60114,88.43176,0
bike_v1,1.76351E+12,-1.23301,7.91044,7.11078,-78.32925,-47.62503,-9.83731,22.60114,88.43176,0
bike_v1,1.76351E+12,0.87388,4.37421,3.72777,-105.12746,-48.80368,13.19334,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.09816,3.72059,5.43005,-88.27626,-34.414,-1.03566,22.60114,88.43176,0
bike_v1,1.76351E+12,-1.91776,9.01656,9.38527,-75.05524,-43.26697,-11.54865,22.60114,88.43176,0
bike_v1,1.76351E+12,1.3216,5.68862,11.12825,-104.12527,-26.91328,6.77277,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.63446,6.47871,6.50744,-82.90472,-44.73773,-5.56863,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.88825,7.48667,11.5185,-82.37637,-32.94504,-4.40963,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.94571,6.84981,9.88566,-81.02413,-34.59616,-5.46456,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.19393,7.32386,5.2457,-87.76994,-54.36945,-2.11723,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.00479,5.86579,6.22732,-89.94169,-43.28764,-0.04406,22.60114,88.43176,0
bike_v1,1.76351E+12,0.0814,5.49948,5.39892,-91.08702,-45.52539,0.86382,22.60114,88.43176,0
bike_v1,1.76351E+12,-1.91297,7.89847,9.17458,-73.64099,-40.12363,-11.77784,22.60114,88.43176,0
bike_v1,1.76351E+12,0.39504,6.18901,4.41491,-95.37057,-54.38991,5.11317,22.60114,88.43176,0
bike_v1,1.76351E+12,-1.6089,9.22486,9.23204,-77.48828,-44.54916,-9.88587,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.69432,7.69018,6.90248,-83.16844,-47.94635,-5.74404,22.60114,88.43176,0
bike_v1,1.76351E+12,-1.50116,9.39724,10.12987,-78.79218,-42.54121,-8.42942,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.32561,7.52258,6.29675,-86.61395,-50.03143,-2.96019,22.60114,88.43176,0
bike_v1,1.76351E+12,-2.54743,10.55364,11.7675,-73.49966,-41.23595,-12.21491,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.78051,9.51695,9.93833,-84.12916,-43.67125,-4.49052,22.60114,88.43176,0
bike_v1,1.76351E+12,-1.06303,8.43238,7.16106,-80.29139,-49.35262,-8.44363,22.60114,88.43176,0
bike_v1,1.76351E+12,-1.20428,8.08043,10.38605,-80.04885,-37.69794,-6.61403,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.73981,10.18254,8.72926,-84.38728,-49.29294,-4.84426,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.00958,9.78031,6.7325,-89.91579,-55.45753,-0.0815,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.76614,9.80665,5.70059,-82.68235,-59.6073,-7.65453,22.60114,88.43176,0
bike_v1,1.76351E+12,-1.57778,9.67018,3.89776,-71.66479,-66.49863,-22.03767,22.60114,88.43176,0
bike_v1,1.76351E+12,0.23942,9.23444,6.04536,-92.2878,-56.76849,2.26795,22.60114,88.43176,0
bike_v1,1.76351E+12,-1.81959,10.36689,15.8568,-78.78149,-33.00452,-6.54615,22.60114,88.43176,0
bike_v1,1.76351E+12,0.30167,9.26795,6.83545,-92.70109,-53.56328,2.527,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.30406,9.24401,-0.50996,-70.36095,-86.32502,-30.80527,22.60114,88.43176,0
bike_v1,1.76351E+12,1.35512,6.65828,2.95923,-111.04416,-63.94931,24.60441,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.79966,12.53843,13.90313,-85.51831,-41.99843,-3.29184,22.60114,88.43176,0
bike_v1,1.76351E+12,-0.53391,8.92558,10.26873,-85.84384,-40.95889,-2.97633,22.60114,88.43176,0
